Tweet,Text,Match,Polarity
1230,"['rt', 'stanthonypolice', 'time', 'year', 'temperature', 'cold', 'want', 'get', 'warm', 'vehicles', 'r']","cold,warm",neutral
1231,"['global', 'surface', 'temperature', 'chart', 'october']",,neutral
1232,"['kysportsradio', 'brent', 'spence', 'bridge', 'covid', 'normal', 'temperature', 'congestion', 'must', 'quarantine', 'least', 'days']",congestion,negative
1233,"['takisiski', 'think', 'air', 'quality', 'room', 'maybe', 'temperature', 'mostly', 'wake', 'like']",like,positive
1234,"['water', 'break', 'really', 'hot', 'benin', 'city', 'temperature', 'humidity']","break,hot",neutral
1235,"['fitzroy', 'crossing', 'region', 'kimberley', 'state', 'western', 'australia', 'today', 'november', 'tied', 'absolute']",,neutral
1236,"['wind', 'mph', 'gusting', 'mph', 'temperature', 'f', 'humidity', 'rain', 'today']",,neutral
1237,"['grand', 'canyon', 'airport', 'temperature', 'f', 'relative', 'humidity', 'wind', 'n', 'mph']",grand,positive
1238,"['rt', 'gemcitygem', 'hours', 'still', 'believe', 'worked', 'shoot', 'got', 'used', 'serious', 'political', 'analysis', 'smart']","worked,smart",positive
1239,"['temperature', 'f', 'wind', 'mph', 'se', 'barometer', 'hpa', 'rain', 'today', 'inches', 'humidity', 'percent']",,neutral
1240,"['rt', 'ngsupereagles', 'water', 'break', 'really', 'hot', 'benin', 'city', 'temperature', 'humidity']","break,hot",neutral
1241,"['current', 'indoor', 'temperature', 'humidity', 'temperature', 'forestville', 'current', 'time']",,neutral
1242,"['today', 'charlottetown', 'th', 'day', 'minimum', 'temperature', 'year', 'raises', 'th', 'th', 'place']",,neutral
1243,"['rt', 'zlabe', 'arctic', 'air', 'temperature', 'rank', 'month', 'satellite', 'era', 'updated', 'october', 'ranks', 'warmest']",,neutral
1244,"['bourgeoisanarch', 'karenknowsbest', 'tex', 'kimkbaltimore', 'ignoring', 'fact', 'temperature', 'summer', 'k']",,neutral
1245,"['rt', 'thatchristinag', 'reading', 'may', 'coffee', 'perfect', 'temperature', 'may', 'meetings', 'short', 'effective', 'may']","perfect,effective",positive
1246,"['evfactfriday', 'evs', 'get', 'power', 'lithium', 'ion', 'battery', 'temperature', 'falls', 'around', 'degrees']",falls,negative
1247,"['honeoye', 'falls', 'ny', 'weather', 'temperature', 'f', 'humidity', 'dewpoint', 'f', 'pressure', 'mb', 'rain', 'last', 'hour', 'inches', 'rain']",falls,negative
1248,"['heat', 'opportunity']",,neutral
1249,"['rt', 'berkeleyearth', 'october', 'update', 'thread', 'berkeley', 'earth', 'fifth', 'warmest', 'october', 'since', 'measurements', 'began', 'strengthening', 'la', 'ni', 'br']",,neutral
1250,"['h', 'temperature', 'wind', 'mph', 'e', 'rain', 'rate', 'hr']",,neutral
1251,"['rmazar', 'bread', 'funny', 'sometimes', 'like', 'diva', 'oh', 'hydration', 'level', 'low', 'temperature', 'room', 'chan']","funny,like",neutral
1252,"['thank', 'r', 'j', 'w', 'every', 'year', 'schlepping', 'damn', 'yams', 'making', 'chit', 'chat', 'fam', 'rather']","thank,damn",neutral
1253,"['rt', 'thabo', 'lawrencem', 'normalize', 'sending', 'live', 'location', 'someone', 'trust', 'every', 'time', 'go', 'safety', 'reasons']",trust,positive
1254,"['aurinmpls', 'go', 'community', 'public', 'safety', 'officer', 'show', 'people', 'without', 'violence']",,neutral
1255,"['rt', 'chevyelectric', 'chevrolet', 'today', 'announced', 'important', 'safety', 'information', 'regarding', 'chevrolet', 'bolt', 'ev', 'please', 'visit']",important,positive
1256,"['rt', 'paulealymooney', 'virus', 'red', 'alert', 'nothing', 'important', 'safety', 'nothing', 'protect']","virus,important,protect",positive
1257,"['rt', 'demsocialists', 'get', 'pandemic', 'need', 'safety', 'protections', 'every', 'worker', 'medicare', 'financial', 'assistance', 'fo']",,neutral
1258,"['bystanderintx', 'protestmom', 'mateagold', 'carolleonnig', 'jdawsey', 'said', 'enough', 'meaning', 'need', 'wea']",enough,positive
1259,"['islecornshucker', 'cnbcpolitics', 'economic', 'crisis', 'would', 'worse', 'one', 'implement', 'safety', 'protocols', 'since']","crisis,worse",negative
1260,"['rt', 'tedcruz', 'boycott', 'try', 'get', 'fired', 'job', 'harass', 'family', 'threaten', 'safety']","boycott,harass,threaten",negative
1261,"['rt', 'tinymuslimah', 'police', 'frightening', 'radical', 'politicians', 'wake', 'every', 'day', 'defunding', 'schools', 'closing', 'hospitals']","frightening,radical",negative
1262,"['rt', 'authormbtosi', 'courageous', 'woman', 'makes', 'life', 'changing', 'decision', 'amp', 'disregards', 'safety']",courageous,positive
1263,"['rt', 'kimsmolina', 'cagayanneedshelp', 'please', 'spread', 'word', 'residents', 'suffering', 'high', 'flood', 'begging', 'help', 'even']","suffering,begging",negative
1264,"['rt', 'jayelharris', 'safety', 'net', 'feat', 'ty', 'dolla', 'ign']",feat,positive
1265,"['curlinggeek', 'curlorangeville', 'sorry', 'hear', 'acton', 'vs', 'orangeville', 'always', 'made', 'spirited', 'games', 'great', 'camar']","sorry,spirited,great",positive
1266,"['rt', 'yekyunchan', 'pray', 'rescuers', 'saw', 'tweet', 'tl', 'one', 'rescuer', 'died', 'kasi', 'water', 'already', 'contact', 'electri']",died,negative
1267,"['rt', 'ashdfghjkl', 'napaka', 'swerte', 'natin', 'still', 'safety', 'homes', 'still', 'able', 'lie', 'comfort', 'beds', 'pl']","lie,comfort",neutral
1268,"['going', 'sleep', 'na', 'muna', 'kahit', 'saglit', 'lang', 'please', 'u', 'still', 'awake', 'spread', 'awareness', 'save', 'lives', 'inclu']",,neutral
1269,"['hell', 'climbed', 'power', 'lines', 'ashplude', 'required', 'wear', 'helmet', 'safety', 'glasses', 'long', 'shirt', 'k']",hell,negative
1270,"['navygirl', 'agree', 'disagree', 'proud', 'boys', 'dangerous', 'stopped', 'expense']","disagree,proud,dangerous",negative
1271,"['rt', 'jungwonsfilter', 'cant', 'sleep', 'right', 'cant', 'stop', 'shaking', 'cant', 'unhear', 'screams', 'ppl', 'begging', 'help', 'right']","right,begging",positive
1272,"['rt', 'jeaninedeal', 'court', 'ordered', 'apple', 'produce', 'document', 'refused', 'produce', 'judge', 'asked', 'apple', 'afraid', 'public', 'would']","refused,afraid",negative
1273,"['united', 'way', 'need', 'volunteers', 'thanksgiving', 'food', 'distribution', 'following', 'covid', 'voluntee']",,neutral
1274,"['rt', 'durhamhealth', 'durhamregion', 'business', 'owner', 'including', 'retail', 'food', 'establishments', 'create', 'covid', 'safety', 'plan', 'kee']",,neutral
1275,"['rt', 'clemsonfb', 'clemson', 'given', 'opportunity', 'change', 'life', 'first', 'look', 'watch', 'brand', 'new', 'trailer', 'safety', 'inspi']",,neutral
1276,"['know', 'mri', 'tattoos', 'researchers', 'recently', 'reported', 'permanent', 'tattoos', 'patients', 'represent']",,neutral
1277,"['please', 'help', 'spread', 'praying', 'safety', 'everone']",,neutral
1278,"['rt', 'drannamvaldez', 'dear', 'nursetwitter', 'please', 'accept', 'decision', 'collective', 'power', 'nurses', 'must', 'stop', 'allowing', 'people']",,neutral
1279,"['allowed', 'work', 'remotely', 'worry', 'safe', 'work', 'also', 'get', 'des']","work,worry,safe",positive
1280,"['worried', 'leaving', 'home', 'get', 'flu', 'shot', 'take', 'health', 'seriously', 'safety', 'protocols', 'back']",worried,negative
1281,"['blog', 'top', 'healthit', 'challenges', 'facing', 'providers', 'developers', 'beyond', 'guest', 'blogger', 'msegal']",top,positive
1282,"['please', 'pray', 'everyone', 'safety', 'please', 'help', 'please', 'save', 'cagayanvalleyneedshelp', 'isabelaneedshelp', 'tugegaraoneedshelp']",,neutral
1283,"['everyone', 'safety', 'po', 'pls']",,neutral
1284,"['nigga', 'gone', 'shoot', 'shit', 'ride', 'safety']",shit,negative
1285,"['rt', 'winvcsgirl', 'help', 'spreading', 'every', 'typhoon', 'related', 'information', 'see', 'timeline', 'would', 'great', 'help', 'let']",great,positive
1286,"['revpdh', 'lecanardnoir', 'andrew', 'adonis', 'economic', 'argument', 'euro', 'eu', 'ce']",,neutral
1287,"['rt', 'globalfreemedia', 'amid', 'rise', 'attacks', 'press', 'year', 'authorities', 'mexico', 'continue', 'stigmatize', 'journalists']","attacks,stigmatize",negative
1288,"['rt', 'policefedforni', 'incidents', 'april', 'november', 'report', 'shows', 'shocking', 'disregard', 'officer', 'safety', 'hav']","shocking,disregard",negative
1289,"['rt', 'aegbeom', 'use', 'platforms', 'includes', 'emergency', 'hotlines', 'details', 'donations', 'let', 'pray', 'everyon']",emergency,negative
1290,"['rt', 'gppartner', 'earn', 'complimentary', 'ceus', 'develop', 'safe', 'plan', 'return', 'play', 'hygiene', 'food', 'safety', 'course', 'gssi']","complimentary,safe",positive
1291,"['rt', 'aub', 'sports', 'safety', 'priority', 'closing', 'doors', 'help', 'stop', 'spread', 'covid', 'meantime', 'please', 'e']",,neutral
1292,"['rt', 'tusk', 'federal', 'government', 'refused', 'mandate', 'safety', 'standards', 'protect', 'farmworkers', 'others', 'covid', 'adminis']","refused,protect",neutral
1293,"['rt', 'scottishtuc', 'next', 'monday', 'pm', 'tune', 'hear', 'franheathcote', 'neilfindlay', 'msp', 'mary', 'senior', 'bfawu', 'discuss', 'safety', 'sickness', 'amp']",sickness,negative
1294,"['rt', 'mitsu', 'motors', 'new', 'level', 'adventure', 'mitsubishi', 'pajero', 'sport', 'fuses', 'elegance', 'space', 'safety', 'one', 'package', 'taking', 'every', 'driv']",elegance,positive
1295,"['rt', 'hopelesslibtard', 'vaccine', 'available', 'within', 'months', 'know', 'stupid', 'flout', 'safety', 'guidelines', 'get']","available,stupid,flout",negative
1296,"['rt', 'ontheredcarpet', 'strength', 'family', 'build', 'unstoppable', 'team', 'watch', 'brand', 'new', 'trailer', 'safety', 'inspiring', 'true', 'story']",inspiring,positive
1297,"['rt', 'hhynjjn', 'tw', 'flood', 'situation', 'cagayan', 'atm', 'vv', 'speechless', 'rn', 'need', 'help', 'ever', 'spare', 'pl']",,neutral
1298,"['rt', 'itsdendie', 'hello', 'reading', 'please', 'spare', 'time', 'pray', 'health', 'safety', 'filipinos', 'especially', 'w']",,neutral
1299,"['rt', 'ai', 'yrham', 'pandemic', 'story', 'russian', 'window', 'safety', 'issues', 'back', 'story', 'russian', 'doctor', 'fell', 'window']","issues,fell",negative
1300,"['report', 'half', 'gowns', 'fail', 'meet', 'safety', 'standards']",fail,negative
1301,"['im', 'praying', 'safety', 'dear', 'rescuers', 'please', 'safe', 'cagayanneedshelp', 'isabelaneedshelp', 'tuguegaraoneedshelp', 'rescueph']",safe,positive
1302,"['rt', 'mca', 'media', 'showing', 'thanks', 'kindness', 'forms', 'worldkindnessday', 'dedicated', 'teams', 'work', 'around', 'clock', 'make']","kindness,dedicated,work",positive
1303,"['rt', 'sarah', 'k', 'mock', 'real', 'kicker', 'epa', 'says', 'really', 'matter', 'whether', 'pull', 'dicamba', 'farmers', 'spr']",mock,negative
1304,"['archer', 'junior', 'caleb', 'wooden', 'safety', 'liked', 'since', 'amp', 'lbs', 'heavier', 'high', 'footbal']",liked,positive
1305,"['rt', 'wawinaapr', 'safety', 'first']",,neutral
1306,"['rt', 'acshilton', 'came', 'journalism', 'via', 'sociology', 'degree', 'love', 'q', 'amp', 'annehelen', 'much']",love,positive
1307,"['state', 'shut', 'safety', 'last', 'ditch', 'effort', 'keep', 'power']",,neutral
1308,"['realdonaldtrump', 'gop', 'superspreaders', 'continues', 'secret', 'service', 'agents', 'exposed', 'covid', 'mask']",,neutral
1309,"['rt', 'harry', 'styles', 'everyone', 'health', 'safety', 'remains', 'top', 'priority', 'unfortunately', 'postpone', 'shows']","top,unfortunately",neutral
1310,"['rt', 'sherrymaga', 'heading', 'washington', 'dc', 'weekend', 'please', 'careful', 'praying', 'everyone', 'safety', 'god', 'bless', 'amp']",bless,positive
1311,"['rt', 'namjoonietwt', 'cagayan', 'isabela', 'people', 'calling', 'help', 'let', 'us', 'pray', 'safety', 'good', 'health', 'victims', 'please', 'spre']",good,positive
1312,"['jeremy', 'hunt', 'think', 'vaccines', 'great', 'jeremy', 'honour', 'british', 'public', 'robust', 'transparent', 'scien']","great,robust,transparent",positive
1313,"['rt', 'pclconstruction', 'watch', 'pcl', 'coming', 'stellar', 'landing', 'aviation', 'projects', 'across', 'north', 'america', 'may', 'sli']",stellar,positive
1314,"['rt', 'jackwright', 'bsb', 'little', 'pop', 'corner', 'bet', 'bf', 'pp', 'bolton', 'avg', 'home', 'salford', 'away', 'league', 'bolton']",,neutral
1315,"['rt', 'daintybrent', 'nation', 'enraged', 'people', 'dying', 'almost', 'none', 'us', 'sleep', 'man', 'much', 'th']","enraged,dying",negative
1316,"['rt', 'xioneganda', 'let', 'us', 'use', 'platform', 'spread', 'news', 'po', 'makakatulong', 'ang', 'pag', 'like', 'rt', 'niyo', 'sa', 'mga', 'ganitong', 'bagay', 'people', 'suff']",like,positive
1317,"['rt', 'dearcamilleb', 'know', 'rescuers', 'best', 'sadyang', 'mahirap', 'lang', 'din', 'ang', 'sitwasyon', 'nila', 'pray', 'amp', 'hope', 'everyone', 'safety']","best,din",neutral
1318,"['interested', 'working', 'csm', 'group', 'two', 'exciting', 'roles', 'looking', 'fill', 'safety', 'manager', 'e']",exciting,positive
1319,"['rt', 'maenviramirae', 'pray', 'victims', 'pray', 'rescuers', 'pray', 'everyone', 'safety']",,neutral
1320,"['rt', 'metawineeka', 'help', 'spread', 'retweet', 'pray', 'safety', 'cagayanneedshelp', 'cagayanvalleyneedshelp', 'rescuephtugue']",,neutral
1321,"['discountedprices', 'safety', 'transparent', 'face', 'mask', 'reusable', 'clear', 'anti', 'splash', 'saliva', 'anti', 'dust', 'mouth', 'mask', 'glasses', 'ridin']","transparent,clear,dust",positive
1322,"['let', 'pray', 'rescuers', 'safety', 'cagayanneedshelp']",,neutral
1323,"['may', 'attention', 'please', 'avgeek', 'aviationdaily', 'aviationlovers']",,neutral
1324,"['ways', 'support', 'socia', 'political', 'causes', 'without', 'making', 'target', 'bumper', 'stickers', 'f']",support,positive
1325,"['reimagining', 'safety', 'youth', 'supported', 'rather', 'treated', 'criminals', 'watch']",supported,positive
1326,"['rt', 'abraarkaran', 'governors', 'amp', 'state', 'elected', 'officials', 'reopened', 'early', 'decided', 'important', 'hea']",important,positive
1327,"['rt', 'noturyanna', 'let', 'also', 'pray', 'rescuers', 'risking', 'lives', 'save', 'people', 'let', 'hope', 'everyone', 'safety']",,neutral
1328,"['rt', 'refugees', 'urge', 'governments', 'neighbouring', 'countries', 'keep', 'borders', 'open', 'people', 'forced', 'homes', 'also', 'ask']",,neutral
1329,"['looking', 'work', 'rochester', 'ny', 'check', 'quality', 'assurance', 'safety', 'job', 'via', 'link', 'bio', 'c']","work,assurance",positive
1330,"['rt', 'tonyocruz', 'things', 'could', 'support', 'reliefph', 'ops', 'cagayan', 'valley', 'demand', 'national', 'government', 'take', 'immediat']",support,positive
1331,"['rt', 'farahharrislcpc', 'decrease', 'psychological', 'safety', 'negatively', 'impact', 'productivity', 'amp', 'performance', 'erode', 'trust']","erode,trust",neutral
1332,"['rt', 'jasonhaber', 'elizashapiro', 'yet', 'data', 'point', 'schools', 'vector', 'transmission', 'positivity', 'rate', 'percent', 'ther']",,neutral
1333,"['cagayan', 'isabela', 'people', 'calling', 'help', 'let', 'us', 'pray', 'safety', 'good', 'health', 'victims', 'please']",good,positive
1334,"['praying', 'everyone', 'safety']",,neutral
1335,"['rt', 'disneystudios', 'check', 'key', 'art', 'safety', 'original', 'movie', 'streaming', 'dec', 'disneyplus', 'safetymovie']",,neutral
1336,"['little', 'pop', 'corner', 'bet', 'bf', 'pp', 'bolton', 'avg', 'home', 'salford', 'away', 'league', 'bol']",,neutral
1337,"['rt', 'wonwooforlife', 'pray', 'everyone', 'safety', 'tuguegaraoneedshelp', 'cagayannee']",,neutral
1338,"['rt', 'weareafca', 'coaches', 'believe', 'certain', 'player', 'corner', 'others', 'think', 'safety', 'could', 'true', 'gone']",,neutral
1339,"['rt', 'glocogaming', 'oh', 'wow', 'experienced', 'reming', 'back', 'bicol', 'imagine', 'people', 'guinobatan', 'went', 'thi']",wow,positive
1340,"['rt', 'business', 'need', 'beijing', 'address', 'public', 'perception', 'vaccine', 'safety', 'issues', 'pressing', 'ever', 'https']",issues,negative
1341,"['edwardwrightsf', 'yeah', 'see', 'point', 'someone', 'almost', 'hit', 'driver', 'running', 'stop', 'sign']",,neutral
1342,"['madamzolar', 'march', 'spanky', 'proud', 'boys', 'domestic', 'terrorist', 'groups', 'going', 'staying', 'ho']",proud,positive
1343,"['citizens', 'philippines', 'praying', 'safety', 'anyone', 'moots', 'residing', 'philippines']",,neutral
1344,"['rt', 'ibinigay', 'could', 'go', 'cagayan', 'right', 'believe', 'let', 'pray', 'safety', 'people', 'cagayan']",right,positive
1345,"['week', 'since', 'opening', 'rothmanortho', 'ice', 'rink', 'today', 'celebrated', 'grand', 'opening', 'cerem']","celebrated,grand",positive
1346,"['rt', 'bbcmbuchanan', 'new', 'victory', 'melanieleahy', 'families', 'mental', 'health', 'trust', 'son', 'died', 'pleaded', 'guilty']","victory,trust,died,guilty",neutral
1347,"['rt', 'culper', 'intel', 'depend', 'government', 'law', 'enforcement', 'military', 'defend', 'freedom', 'ensure', 'safety']",freedom,positive
1348,"['seattleitesup', 'zacks', 'pff', 'marlo', 'smith', 'yet', 'give', 'td', 'well', 'yet', 'marlo', 'thrown']",well,positive
1349,"['praying', 'safety']",,neutral
1350,"['keep', 'praying', 'safety', 'c', 'please', 'please', 'please']",,neutral
1351,"['rt', 'theclarion', 'call', 'rapture', 'takes', 'place', 'shall', 'left', 'behind', 'sin', 'big', 'churches', 'shall', 'longer', 'sa']","rapture,sin",neutral
1352,"['cagayan', 'calling', 'help', 'let', 'us', 'pray', 'safety', 'good', 'health', 'victims', 'please', 'spread', 'help']",good,positive
1353,"['rt', 'sherrymaga', 'dictators', 'safety', 'control', 'amp', 'destroying', 'small', 'businesses', 'nycmayor', 'must', 'resi']",,neutral
1354,"['rt', 'albertbayer', 'trump', 'continues', 'jeopardize', 'health', 'safety', 'americans']","trump,jeopardize",neutral
